property_id,property_name_en,property_name_zh,typology_code,typology_label,label_status,baseline_final_status,current_status,final_label_status_after_critical_review,confidence_band,confidence_score,criteria_used,criteria_evidence_summary,brief_synthesis_evidence_summary,phase1d_metadata_evidence,ftg_theme_evidence,ftg_chrono_evidence,typology_specific_rationale,why_core_or_probable_or_candidate,false_positive_check,contradictory_evidence_summary,human_anchor_used,negative_anchor_rule_used,boundary_case_rule_used,critical_review_result,critical_review_reason,review_queue_reason,non_main_signal_type,research_note,phase2b_5_user_decision_verbatim,phase2b_5_user_note,phase2b_6_previous_status,phase2b_6_rule_version,phase2b_6_change_source,phase2b_7_previous_status,phase2b_7_rule_version,phase2b_7_change_source,phase2b_7_user_decision_verbatim,phase2b_7_user_note,phase2b_8b_previous_status,phase2b_8b_rule_version,phase2b_8b_change_source,phase2b_8b_user_decision_verbatim,phase2b_8b_user_note,t13_fit_class,t13_main_fit_sensitivity,iteration_last_changed,rule_version,codebook_version,phase2b_2_rule_version,phase2b_4_previous_status,phase2b_4_rule_version,phase2b_5_previous_status,phase2b_5_rule_version,phase2b_5_change_source
35,Asante Traditional Buildings,阿散蒂传统建筑,T13_SYMBOLIC_MEMORIAL,Symbolic properties and memorials,probable_label,probable_label,candidate_label,candidate_label,medium,0.57,v,criteria v intersects with rule signals for T13_SYMBOLIC_MEMORIAL; criteria_txt=(v),brief-synthesis text cues: civilization | criteria signal: v,Article1=Group of Buildings,none_identified,none_identified,label-specific OUV proxy terms found: civilization | criteria-aware gate supported by criteria v,strong but not definitive OUV-relevant typology evidence,passed,none_identified,none,none,none,phase2b_2_adjusted,T13_SYMBOLIC_MEMORIAL downgraded by stricter evidence threshold after over-assignment diagnostic; association preserved as candidate.,high-risk typology; T13_SYMBOLIC_MEMORIAL downgraded by stricter evidence threshold after over-assignment diagnostic; association preserved as candidate.,candidate_label,T13_SYMBOLIC_MEMORIAL downgraded by stricter evidence threshold after over-assignment diagnostic; association preserved as candidate.,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,strong_cultural_symbolic_hint,high,4,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
37,Archaeological Site of Carthage,迦太基遗址,T13_SYMBOLIC_MEMORIAL,Symbolic properties and memorials,probable_label,probable_label,candidate_label,candidate_label,medium,0.57,ii; iii; vi,"criteria ii, iii, vi intersects with rule signals for T13_SYMBOLIC_MEMORIAL; criteria_txt=(ii)(iii)(vi)","brief-synthesis text cues: civilization | criteria signal: ii, iii, vi",Article1=Site,none_identified,chrono cues: civilisation,"label-specific OUV proxy terms found: civilization | criteria-aware gate supported by criteria ii, iii, vi",strong but not definitive OUV-relevant typology evidence,passed,none_identified,none,none,none,phase2b_2_adjusted,T13_SYMBOLIC_MEMORIAL downgraded by stricter evidence threshold after over-assignment diagnostic; association preserved as candidate.,high-risk typology; T13_SYMBOLIC_MEMORIAL downgraded by stricter evidence threshold after over-assignment diagnostic; association preserved as candidate.,candidate_label,T13_SYMBOLIC_MEMORIAL downgraded by stricter evidence threshold after over-assignment diagnostic; association preserved as candidate.,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,strong_cultural_symbolic_hint,high,4,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
42,Boyana Church,博雅纳教堂,T05_SETTLEMENTS,Urban and rural settlements / historic towns and villages,rejected_label,rejected_label,candidate_label,candidate_label,low,0.18,ii,criteria ii intersects with rule signals for T05_SETTLEMENTS; criteria_txt=(ii)(iii),criteria signal: ii,Article1=Site; serial_candidate=false,none_identified,none_identified,criteria-aware gate supported by criteria ii,insufficient or contradicted typology-specific evidence,passed,none_identified,none,none,none,phase2b_4_adjusted,Phase 2B.4 user_review_decision: downgrade_to_candidate,"T05 promoted: settlement-scale morphology, urban/village structure, or historic-town identity is central.; Phase 2B.4 user_review_decision: downgrade_to_candidate",candidate_label,,downgrade_to_candidate,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,1,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,probable_label,phase2b_4_user_review_and_residual_scan_v1.0,candidate_label,,
43,Madara Rider,马达腊骑士崖雕,T02_ROCK_ART,Rock-art sites,candidate_label,candidate_label,candidate_label,candidate_label,low,0.45,i; iii,"criteria i, iii intersects with rule signals for T02_ROCK_ART; criteria_txt=(i)(iii)","criteria signal: i, iii",Article1=Site,"theme cues: rock art, cave",none_identified,"criteria-aware gate supported by criteria i, iii | human boundary anchor keeps this label outside main diagnostics","secondary, generic, or boundary evidence preserved outside main diagnostics",passed,none_identified,user_confirmed:boundary_case:43:Madara Rider,none,43:Madara Rider,not_applicable,critical pass applies only to core/probable labels,high-risk typology; human anchor calibrated,candidate_label,,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
43,Madara Rider,马达腊骑士崖雕,T13_SYMBOLIC_MEMORIAL,Symbolic properties and memorials,probable_label,probable_label,candidate_label,candidate_label,medium,0.72,i; iii,"criteria i, iii intersects with rule signals for T13_SYMBOLIC_MEMORIAL; criteria_txt=(i)(iii)","brief-synthesis text cues: sacred, event | criteria signal: i, iii",Article1=Site,"theme cues: memorial, commemorative, sacred, cult",none_identified,"label-specific OUV proxy terms found: sacred, event | criteria-aware gate supported by criteria i, iii",strong but not definitive OUV-relevant typology evidence,passed,none_identified,none,none,none,phase2b_2_adjusted,T13_SYMBOLIC_MEMORIAL downgraded by stricter evidence threshold after over-assignment diagnostic; association preserved as candidate.; Phase 2B.7 user-reviewed shortlist decision applied: user explicitly kept current shortlist typology as candidate.,high-risk typology; T13_SYMBOLIC_MEMORIAL downgraded by stricter evidence threshold after over-assignment diagnostic; association preserved as candidate.; Phase 2B.7 user-reviewed shortlist decision applied: user explicitly kept current shortlist typology as candidate.,candidate_label,T13_SYMBOLIC_MEMORIAL downgraded by stricter evidence threshold after over-assignment diagnostic; association preserved as candidate.; Phase 2B.7 user-reviewed shortlist decision applied: user explicitly kept current shortlist typology as candidate.,,,candidate_label,,,candidate_label,phase2b_7_user_review_and_obvious_miss_audit_v1.0,user_reviewed_shortlist,保留为candidate,,candidate_label,,,,,religious_or_sacred_association_only,high,4,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
44,Thracian Tomb of Kazanlak,卡赞利克的色雷斯古墓,T04_HISTORIC_BUILDINGS_ENSEMBLES,Historic buildings and ensembles,candidate_label,candidate_label,candidate_label,candidate_label,low,0.39,i; iv,"criteria i, iv intersects with rule signals for T04_HISTORIC_BUILDINGS_ENSEMBLES; criteria_txt=(i)(iii)(iv)","criteria signal: i, iv",Article1=Group of Buildings,"theme cues: architecture, building, buildings, monument, monuments",none_identified,"criteria-aware gate supported by criteria i, iv","secondary, generic, or boundary evidence preserved outside main diagnostics",candidate_only_not_counted,"evidence is secondary, generic, or not central enough for main diagnostics",none,none,none,not_applicable,critical pass applies only to core/probable labels,,candidate_label,,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
44,Thracian Tomb of Kazanlak,卡赞利克的色雷斯古墓,T07_RELIGIOUS,Religious properties,candidate_label,candidate_label,candidate_label,candidate_label,low,0.36,iii; iv,"criteria iii, iv intersects with rule signals for T07_RELIGIOUS; criteria_txt=(i)(iii)(iv)","criteria signal: iii, iv",Article1=Group of Buildings,"theme cues: religious, church, temple, mosque, synagogue",none_identified,"criteria-aware gate supported by criteria iii, iv","secondary, generic, or boundary evidence preserved outside main diagnostics",candidate_only_not_counted,"evidence is secondary, generic, or not central enough for main diagnostics",none,none,none,not_applicable,critical pass applies only to core/probable labels,,candidate_label,,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
44,Thracian Tomb of Kazanlak,卡赞利克的色雷斯古墓,T11_CULTURAL_ROUTES,Cultural routes,candidate_label,candidate_label,candidate_label,candidate_label,medium,0.57,iv,criteria iv intersects with rule signals for T11_CULTURAL_ROUTES; criteria_txt=(i)(iii)(iv),brief-synthesis text cues: corridor | criteria signal: iv,Article1=Group of Buildings,none_identified,none_identified,label-specific OUV proxy terms found: corridor | criteria-aware gate supported by criteria iv,"secondary, generic, or boundary evidence preserved outside main diagnostics",candidate_only_not_counted,"evidence is secondary, generic, or not central enough for main diagnostics",none,none,none,not_applicable,critical pass applies only to core/probable labels,high-risk typology,candidate_label,,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
45,Rock-Hewn Churches of Ivanovo,伊凡诺沃岩洞教堂,T02_ROCK_ART,Rock-art sites,candidate_label,candidate_label,candidate_label,candidate_label,low,0.38,iii,criteria iii intersects with rule signals for T02_ROCK_ART; criteria_txt=(ii)(iii),criteria signal: iii,Article1=Site,none_identified,none_identified,criteria-aware gate supported by criteria iii | human boundary anchor keeps this label outside main diagnostics,"secondary, generic, or boundary evidence preserved outside main diagnostics",passed,none_identified,user_confirmed:boundary_case:45:Rock-Hewn Churches of Ivanovo,none,45:Rock-Hewn Churches of Ivanovo,not_applicable,critical pass applies only to core/probable labels,high-risk typology; human anchor calibrated,candidate_label,,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
59,Bryggen,卑尔根市布吕根区,T04_HISTORIC_BUILDINGS_ENSEMBLES,Historic buildings and ensembles,candidate_label,candidate_label,candidate_label,candidate_label,low,0.54,,no relevant criteria signal identified for T04_HISTORIC_BUILDINGS_ENSEMBLES; criteria_txt=(iii),"brief-synthesis text cues: building, buildings",Article1=Group of Buildings,"theme cues: architecture, building, buildings, monument, monuments",chrono cues: architecture,"label-specific OUV proxy terms found: building, buildings","secondary, generic, or boundary evidence preserved outside main diagnostics",candidate_only_not_counted,"evidence is secondary, generic, or not central enough for main diagnostics",none,none,none,not_applicable,critical pass applies only to core/probable labels,,candidate_label,,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
64,Tikal National Park,蒂卡尔国家公园,T10_CULTURAL_LANDSCAPES_PARKS_GARDENS,"Cultural landscapes, parks and gardens",probable_label,probable_label,candidate_label,candidate_label,medium,0.57,iii; iv,"criteria iii, iv intersects with rule signals for T10_CULTURAL_LANDSCAPES_PARKS_GARDENS; criteria_txt=(i)(iii)(iv)(ix)(x)","brief-synthesis text cues: park | criteria signal: iii, iv",Article1=Site; cultural_landscape_flag=false,none_identified,none_identified,"label-specific OUV proxy terms found: park | criteria-aware gate supported by criteria iii, iv",strong but not definitive OUV-relevant typology evidence,passed,none_identified,none,none,none,phase2b_2_adjusted,Downgraded to reduce over-complex main typology profile; evidence remains as candidate signal.,Downgraded to reduce over-complex main typology profile; evidence remains as candidate signal.,candidate_label,Downgraded to reduce over-complex main typology profile; evidence remains as candidate signal.,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,5,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
65,Antigua Guatemala,安提瓜危地马拉,T04_HISTORIC_BUILDINGS_ENSEMBLES,Historic buildings and ensembles,probable_label,probable_label,candidate_label,candidate_label,medium,0.77,ii; iv,"criteria ii, iv intersects with rule signals for T04_HISTORIC_BUILDINGS_ENSEMBLES; criteria_txt=(ii)(iii)(iv)","brief-synthesis text cues: monument, monuments, built | criteria signal: ii, iv",Article1=Group of Buildings,"theme cues: building, buildings, monument, monuments",none_identified,"label-specific OUV proxy terms found: monument, monuments, built | criteria-aware gate supported by criteria ii, iv",strong but not definitive OUV-relevant typology evidence,passed,none_identified,none,none,none,phase2b_2_adjusted,T04 downgraded: historic urban property better represented as T05 unless architectural ensemble value is independently dominant.,T04 downgraded: historic urban property better represented as T05 unless architectural ensemble value is independently dominant.,candidate_label,T04 downgraded: historic urban property better represented as T05 unless architectural ensemble value is independently dominant.,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,1,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
78,Independence Hall,独立大厅,T04_HISTORIC_BUILDINGS_ENSEMBLES,Historic buildings and ensembles,candidate_label,candidate_label,candidate_label,candidate_label,low,0.49,,no relevant criteria signal identified for T04_HISTORIC_BUILDINGS_ENSEMBLES; criteria_txt=(vi),brief-synthesis text cues: building,Article1=Monument,"theme cues: building, buildings, monument, monuments",none_identified,label-specific OUV proxy terms found: building,"secondary, generic, or boundary evidence preserved outside main diagnostics",candidate_only_not_counted,"evidence is secondary, generic, or not central enough for main diagnostics",none,none,none,not_applicable,critical pass applies only to core/probable labels,,candidate_label,,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
79,Paphos,帕福斯,T04_HISTORIC_BUILDINGS_ENSEMBLES,Historic buildings and ensembles,candidate_label,candidate_label,candidate_label,candidate_label,medium,0.64,,no relevant criteria signal identified for T04_HISTORIC_BUILDINGS_ENSEMBLES; criteria_txt=(iii)(vi),"brief-synthesis text cues: architectural, palace, temple, villa",Article1=Site,"theme cues: architecture, building, buildings, monument, monuments",none_identified,"label-specific OUV proxy terms found: architectural, palace, temple, villa","secondary, generic, or boundary evidence preserved outside main diagnostics",candidate_only_not_counted,"evidence is secondary, generic, or not central enough for main diagnostics",none,none,none,not_applicable,critical pass applies only to core/probable labels,,candidate_label,,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
