property_id,whc_official_url,property_name_en,property_name_zh,inscription_year,region_en,states_name_en,whc_category,core_typology_codes,probable_typology_codes,candidate_typology_codes,main_typology_count,candidate_typology_count,needs_review_count,review_priority,notes
96,https://whc.unesco.org/en/list/96,Stari Ras and Sopoćani,斯塔里斯和索泼查尼修道院,1979,Europe and North America,Serbia,C,T04_HISTORIC_BUILDINGS_ENSEMBLES,T07_RELIGIOUS,T05_SETTLEMENTS; T09_MILITARY; T13_SYMBOLIC_MEMORIAL,2,3,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
97,https://whc.unesco.org/en/list/97,Historical Complex of Split with the Palace of Diocletian,斯普利特古建筑群及戴克里先宫殿,1979,Europe and North America,Croatia,C,T04_HISTORIC_BUILDINGS_ENSEMBLES,T01_ARCHAEOLOGICAL; T07_RELIGIOUS; T09_MILITARY,T05_SETTLEMENTS; T12_BURIAL,4,2,0,high,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
99,https://whc.unesco.org/en/list/99,Natural and Cultural Heritage of the Ohrid region,奥赫里德地区自然与文化遗产,1979,Europe and North America,"Albania,North Macedonia",C/N,T04_HISTORIC_BUILDINGS_ENSEMBLES; T07_RELIGIOUS,T01_ARCHAEOLOGICAL; T06_VERNACULAR,T05_SETTLEMENTS; T13_SYMBOLIC_MEMORIAL,4,2,0,high,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
102,https://whc.unesco.org/en/list/102,Al Qal'a of Beni Hammad,贝尼•哈玛德的卡拉城,1980,Arab States,Algeria,C,,T01_ARCHAEOLOGICAL; T05_SETTLEMENTS; T07_RELIGIOUS,T04_HISTORIC_BUILDINGS_ENSEMBLES; T09_MILITARY,3,2,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
113,https://whc.unesco.org/en/list/113,Tchogha Zanbil,恰高•占比尔,1979,Asia and the Pacific,Iran (Islamic Republic of),C,,T01_ARCHAEOLOGICAL; T05_SETTLEMENTS,T07_RELIGIOUS; T09_MILITARY,2,2,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
114,https://whc.unesco.org/en/list/114,Persepolis,波斯波利斯,1979,Asia and the Pacific,Iran (Islamic Republic of),C,T01_ARCHAEOLOGICAL; T04_HISTORIC_BUILDINGS_ENSEMBLES,,T05_SETTLEMENTS,2,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
115,https://whc.unesco.org/en/list/115,"Meidan Emam, Esfahan",伊斯法罕王侯广场,1979,Asia and the Pacific,Iran (Islamic Republic of),C,T04_HISTORIC_BUILDINGS_ENSEMBLES,T07_RELIGIOUS,T05_SETTLEMENTS,2,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
116,https://whc.unesco.org/en/list/116,Old Towns of Djenné,杰内古城,1988,Africa,Mali,C,,T05_SETTLEMENTS; T06_VERNACULAR,T04_HISTORIC_BUILDINGS_ENSEMBLES,2,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
119,https://whc.unesco.org/en/list/119,Timbuktu,廷巴克图,1988,Africa,Mali,C,,T04_HISTORIC_BUILDINGS_ENSEMBLES; T07_RELIGIOUS,T05_SETTLEMENTS,2,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
121,https://whc.unesco.org/en/list/121,Kathmandu Valley,加德满都谷地,1979,Asia and the Pacific,Nepal,C,T04_HISTORIC_BUILDINGS_ENSEMBLES; T07_RELIGIOUS,T13_SYMBOLIC_MEMORIAL,,3,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
124,https://whc.unesco.org/en/list/124,Historic Town of Ouro Preto,欧鲁普雷图历史名镇,1980,Latin America and the Caribbean,Brazil,C,,T04_HISTORIC_BUILDINGS_ENSEMBLES; T05_SETTLEMENTS; T07_RELIGIOUS,T08_AGRI_INDUSTRIAL_TECH,3,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
125,https://whc.unesco.org/en/list/125,Natural and Culturo-Historical Region of Kotor,科托尔自然保护区和文化历史区,1979,Europe and North America,Montenegro,C,T04_HISTORIC_BUILDINGS_ENSEMBLES,T07_RELIGIOUS,T09_MILITARY; T13_SYMBOLIC_MEMORIAL,2,2,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
129,https://whc.unesco.org/en/list/129,Maya Site of Copan,科潘玛雅古迹遗址,1980,Latin America and the Caribbean,Honduras,C,,T01_ARCHAEOLOGICAL; T09_MILITARY,T05_SETTLEMENTS; T13_SYMBOLIC_MEMORIAL,2,2,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
130,https://whc.unesco.org/en/list/130,Ħal Saflieni Hypogeum,哈尔•萨夫列尼地下宫殿,1980,Europe and North America,Malta,C,,T01_ARCHAEOLOGICAL; T07_RELIGIOUS; T12_BURIAL,T05_SETTLEMENTS,3,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
131,https://whc.unesco.org/en/list/131,City of Valletta,瓦莱塔古城,1980,Europe and North America,Malta,C,,T05_SETTLEMENTS,T04_HISTORIC_BUILDINGS_ENSEMBLES; T09_MILITARY,1,2,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
132,https://whc.unesco.org/en/list/132,Megalithic Temples of Malta,马耳他巨石庙,1980,Europe and North America,Malta,C,T04_HISTORIC_BUILDINGS_ENSEMBLES,T07_RELIGIOUS,,2,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
135,https://whc.unesco.org/en/list/135,Fortifications on the Caribbean Side of Panama: Portobelo-San Lorenzo,巴拿马加勒比海岸的防御工事：波托韦洛－圣洛伦索,1980,Latin America and the Caribbean,Panama,C,T09_MILITARY,,T04_HISTORIC_BUILDINGS_ENSEMBLES; T05_SETTLEMENTS,1,2,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
138,https://whc.unesco.org/en/list/138,Archaeological Ruins at Moenjodaro,摩亨佐达罗考古遗迹,1980,Asia and the Pacific,Pakistan,C,,T01_ARCHAEOLOGICAL; T05_SETTLEMENTS,T04_HISTORIC_BUILDINGS_ENSEMBLES,2,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
139,https://whc.unesco.org/en/list/139,Taxila,塔克希拉,1980,Asia and the Pacific,Pakistan,C,,T01_ARCHAEOLOGICAL; T05_SETTLEMENTS,T07_RELIGIOUS,2,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
140,https://whc.unesco.org/en/list/140,Buddhist Ruins of Takht-i-Bahi and Neighbouring City Remains at Sahr-i-Bahlol,塔克特依巴依佛教遗址和萨尔依巴赫洛古遗址,1980,Asia and the Pacific,Pakistan,C,,T01_ARCHAEOLOGICAL; T05_SETTLEMENTS; T07_RELIGIOUS; T09_MILITARY,T04_HISTORIC_BUILDINGS_ENSEMBLES,4,1,0,high,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
143,https://whc.unesco.org/en/list/143,"Historical Monuments at Makli, Thatta",塔塔城的历史建筑,1981,Asia and the Pacific,Pakistan,C,,T01_ARCHAEOLOGICAL; T12_BURIAL,T04_HISTORIC_BUILDINGS_ENSEMBLES; T05_SETTLEMENTS; T13_SYMBOLIC_MEMORIAL,2,3,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
144,https://whc.unesco.org/en/list/144,Ruins of Kilwa Kisiwani and Ruins of Songo Mnara,基尔瓦基斯瓦尼遗址和松戈马拉遗址,1981,Africa,United Republic of Tanzania,C,,T01_ARCHAEOLOGICAL; T06_VERNACULAR,T05_SETTLEMENTS,2,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
147,https://whc.unesco.org/en/list/147,Kakadu National Park,卡卡杜国家公园,1981,Asia and the Pacific,Australia,C/N,T01_ARCHAEOLOGICAL; T02_ROCK_ART,T10_CULTURAL_LANDSCAPES_PARKS_GARDENS,T04_HISTORIC_BUILDINGS_ENSEMBLES; T13_SYMBOLIC_MEMORIAL,3,2,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
148,https://whc.unesco.org/en/list/148,Old City of Jerusalem and its Walls,耶路撒冷古城及其城墙,1981,Arab States,Jerusalem (Site proposed by Jordan),C,T07_RELIGIOUS,T05_SETTLEMENTS; T13_SYMBOLIC_MEMORIAL,T04_HISTORIC_BUILDINGS_ENSEMBLES; T09_MILITARY; T12_BURIAL,3,3,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
149,https://whc.unesco.org/en/list/149,Archaeological Park and Ruins of Quirigua,基里瓜考古公园和玛雅文化遗址,1981,Latin America and the Caribbean,Guatemala,C,,T01_ARCHAEOLOGICAL; T10_CULTURAL_LANDSCAPES_PARKS_GARDENS; T13_SYMBOLIC_MEMORIAL,T04_HISTORIC_BUILDINGS_ENSEMBLES; T05_SETTLEMENTS,3,2,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
157,https://whc.unesco.org/en/list/157,S G ang Gwaay,安东尼岛,1981,Europe and North America,Canada,C,,T01_ARCHAEOLOGICAL; T13_SYMBOLIC_MEMORIAL,T04_HISTORIC_BUILDINGS_ENSEMBLES; T05_SETTLEMENTS; T07_RELIGIOUS,2,3,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
158,https://whc.unesco.org/en/list/158,Head-Smashed-In Buffalo Jump,美洲野牛涧地带,1981,Europe and North America,Canada,C,,T01_ARCHAEOLOGICAL,,1,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
160,https://whc.unesco.org/en/list/160,Palace and Park of Fontainebleau,,1981,Europe and North America,France,C,,T04_HISTORIC_BUILDINGS_ENSEMBLES; T10_CULTURAL_LANDSCAPES_PARKS_GARDENS,T05_SETTLEMENTS,2,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
162,https://whc.unesco.org/en/list/162,Amiens Cathedral,亚眠大教堂,1981,Europe and North America,France,C,,T04_HISTORIC_BUILDINGS_ENSEMBLES; T07_RELIGIOUS,,2,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
